,medallion, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude, fake_pickup_latitude, fake_pickup_longitude,pickup_walking_time, fake_dropoff_latitude, fake_dropoff_longitude,dropoff_walking_time
2484,2010000943,2010-01-01 00:12:27,2010-01-01 00:12:27,1,0.0,0.63,-73.951042,40.778866,-73.95674100000001,40.770809,40.778609,-73.952082,83.0,40.771901,-73.956533,94.0
2485,2010002368,2010-01-01 00:12:27,2010-01-01 00:26:38,3,14.18,8.1,-74.003212,40.708179,-73.93585999999999,40.795559000000004,40.707516,-74.004054,92.0,40.795267,-73.935954,20.0
2486,2010002369,2010-01-01 00:12:27,2010-01-01 00:31:26,1,18.98,4.6,-74.007416,40.727154,-73.963486,40.763596,40.726337,-74.007705,70.0,40.762544,-73.963355,164.0
2487,2010002370,2010-01-01 00:12:28,2010-01-01 00:26:35,1,14.12,2.8,-73.98062900000001,40.733887,-74.010315,40.719395,40.732414,-73.979229,158.0,40.718702,-74.011391,108.0
2488,2010002371,2010-01-01 00:12:28,2010-01-01 00:27:09,1,14.68,4.3,-73.978027,40.72533,-73.974525,40.679955,40.724703,-73.978876,83.0,40.680054,-73.974851,18.0
2489,2010002372,2010-01-01 00:12:28,2010-01-01 00:12:28,1,0.0,0.11,-73.97506700000001,40.680809,-73.97604399999999,40.682156,40.679716,-73.974799,116.0,40.682665,-73.976736,64.0
2490,2010000098,2010-01-01 00:12:28,2010-01-01 00:18:44,2,6.27,1.0,-73.947395,40.780285,-73.95027900000001,40.771431,40.780140,-73.947906,63.0,40.770819,-73.949734,70.0
2491,2010002373,2010-01-01 00:12:28,2010-01-01 00:17:35,1,5.12,0.9,-73.992317,40.745571000000005,-73.981316,40.747966999999996,40.744965,-73.991682,59.0,40.748348,-73.981114,117.0
2492,2010002374,2010-01-01 00:12:28,2010-01-01 00:23:34,2,11.1,3.1,-73.991974,40.769482,-73.95665,40.775108,40.768840,-73.991845,79.0,40.775998,-73.957301,134.0
2493,2010002375,2010-01-01 00:12:28,2010-01-01 00:16:17,1,3.82,0.5,-73.998558,40.739959999999996,-74.00666,40.741577,40.739442,-73.999562,108.0,40.741095,-74.005404,87.0
2494,2010002376,2010-01-01 00:12:29,2010-01-01 00:29:48,1,17.32,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2495,2010002377,2010-01-01 00:12:29,2010-01-01 00:29:35,1,17.1,1.7,-73.992264,40.72937,-73.98741899999999,40.748886,40.728019,-73.992702,169.0,40.747645,-73.988196,156.0
2496,2010002378,2010-01-01 00:12:30,2010-01-01 00:12:30,1,0.0,0.57,-73.959,40.763714,-73.953751,40.770804999999996,40.764804,-73.960259,148.0,40.771746,-73.954234,149.0
2497,2010002379,2010-01-01 00:12:30,2010-01-01 00:12:30,1,0.0,2.12,-73.99189,40.738506,-74.007538,40.714698999999996,40.739045,-73.990620,118.0,40.715081,-74.007808,43.0
2498,2010000047,2010-01-01 00:12:31,2010-01-01 00:25:04,1,12.55,3.2,-73.952766,40.789284,-73.97525,40.758724,40.789325,-73.952121,93.0,40.759306,-73.974223,78.0
2499,2010002380,2010-01-01 00:12:32,2010-01-01 00:25:57,2,13.42,2.5,-73.937698,40.698109,-73.954926,40.718918,40.698684,-73.938464,80.0,40.718714,-73.954644,22.0
2500,2010002381,2010-01-01 00:12:32,2010-01-01 00:18:57,1,6.42,2.5,-73.954254,40.774536,-73.940102,40.750298,40.773706,-73.953711,111.0,40.749228,-73.940984,117.0
2501,2010002382,2010-01-01 00:12:32,2010-01-01 00:19:31,1,6.98,0.5,-73.98275,40.752113,-73.955612,40.764221,40.752648,-73.981605,143.0,40.763792,-73.954561,75.0
2502,2010002383,2010-01-01 00:12:32,2010-01-01 00:12:32,4,0.0,3.09,-73.967751,40.755932,-73.999321,40.728553999999995,40.755213,-73.966499,140.0,40.728538,-73.999487,7.0
2503,2010002384,2010-01-01 00:12:33,2010-01-01 00:28:44,3,16.18,3.0,-74.003265,40.733185,-73.98940999999999,40.763706,40.732823,-74.004261,73.0,40.763631,-73.990274,165.0
2504,2010002385,2010-01-01 00:12:33,2010-01-01 00:12:59,1,0.43,0.0,-73.959183,40.814648,-73.959526,40.814167,40.814951,-73.958337,113.0,40.815461,-73.959860,162.0
2505,2010002386,2010-01-01 00:12:33,2010-01-01 00:40:31,4,27.97,6.1,-73.984779,40.768356,-73.98610699999999,40.715851,40.767846,-73.984288,44.0,40.716955,-73.986168,110.0
2506,2010002387,2010-01-01 00:12:33,2010-01-01 00:30:40,4,18.12,5.8,-73.962517,40.709984000000006,-73.97876,40.76228,40.710869,-73.963710,162.0,40.762129,-73.977873,77.0
2507,2010002388,2010-01-01 00:12:34,2010-01-01 00:26:47,1,14.22,3.5,-73.973267,40.792866,-73.973434,40.754523999999996,40.793472,-73.973501,87.0,40.754721,-73.972216,154.0
2508,2010002389,2010-01-01 00:12:34,2010-01-01 00:23:26,3,10.87,4.7,-73.975639,40.786964000000005,-73.944405,40.838791,40.785636,-73.976732,134.0,40.837316,-73.943714,144.0
2509,2010002390,2010-01-01 00:12:34,2010-01-01 00:12:34,2,0.0,1.25,-73.969353,40.753616,-73.963661,40.782902,40.752793,-73.968496,144.0,40.781809,-73.963671,70.0
2510,2010002391,2010-01-01 00:12:35,2010-01-01 00:12:35,1,0.0,0.98,-73.98309300000001,40.779144,-73.976425,40.790909,40.780156,-73.984472,135.0,40.791372,-73.976292,48.0
2511,2010002392,2010-01-01 00:12:35,2010-01-01 00:28:17,2,15.7,2.0,-73.97081,40.785999,-73.972992,40.764214,40.785880,-73.971349,170.0,40.763844,-73.973535,62.0
2512,2010002393,2010-01-01 00:12:35,2010-01-01 00:12:35,2,0.0,1.06,-73.982208,40.743384999999996,-73.977074,40.754566,40.742892,-73.983120,123.0,40.753359,-73.977342,98.0
2513,2010002394,2010-01-01 00:12:35,2010-01-01 00:12:35,1,0.0,0.13,-73.986549,40.751705,-73.98867,40.752860999999996,40.750307,-73.986679,157.0,40.753488,-73.988821,91.0
2514,2010002395,2010-01-01 00:12:35,2010-01-01 00:12:35,5,0.0,0.52,-73.974907,40.742084999999996,-73.974632,40.742523,40.741068,-73.974040,152.0,40.742841,-73.974506,24.0
2515,2010002396,2010-01-01 00:12:35,2010-01-01 00:16:24,3,3.82,1.0,-73.96199,40.763538,-73.97142,40.750587,40.763576,-73.962782,90.0,40.751994,-73.970418,127.0
2516,2010002397,2010-01-01 00:12:36,2010-01-01 00:12:36,1,0.0,2.6,-73.982376,40.774654,-73.954086,40.787243,40.776069,-73.983162,142.0,40.787110,-73.953162,61.0
2517,2010002398,2010-01-01 00:12:36,2010-01-01 00:20:33,4,7.95,1.1,-73.99925999999999,40.717419,-73.989708,40.725918,40.717751,-73.997843,131.0,40.725965,-73.988930,72.0
2518,2010002399,2010-01-01 00:12:36,2010-01-01 00:15:38,1,3.03,0.5,-73.998772,40.745186,-74.001984,40.750793,40.744881,-73.998123,64.0,40.751725,-74.003283,105.0
2519,2010002400,2010-01-01 00:12:36,2010-01-01 00:21:12,4,8.599999999999998,1.5,-73.988731,40.734829,-73.988251,40.720188,40.733639,-73.988979,107.0,40.720727,-73.987915,47.0
2520,2010002401,2010-01-01 00:12:36,2010-01-01 00:27:16,1,14.67,4.9,-74.001328,40.728928,-73.991493,40.671043,40.730056,-74.001386,152.0,40.671537,-73.990537,108.0
2521,2010002402,2010-01-01 00:12:37,2010-01-01 00:12:37,1,0.0,1.37,-74.001587,40.725998,-73.993546,40.730540999999995,40.725434,-74.002891,134.0,40.729329,-73.993615,148.0
2522,2010002403,2010-01-01 00:12:37,2010-01-01 00:20:19,4,7.7,1.2,-73.991188,40.723385,-73.989021,40.736422999999995,40.724205,-73.991739,111.0,40.735571,-73.988038,152.0
2523,2010002404,2010-01-01 00:12:37,2010-01-01 00:28:51,1,16.23,0.0,-73.987831,40.761616,-73.98745699999999,40.761265,40.761183,-73.987102,73.0,40.760246,-73.987046,127.0
2524,2010002405,2010-01-01 00:12:37,2010-01-01 00:19:54,1,7.28,1.3,-73.988991,40.733124,-73.99284399999999,40.720211,40.732984,-73.987612,117.0,40.720644,-73.993945,102.0
2525,2010002406,2010-01-01 00:12:37,2010-01-01 00:19:20,1,6.72,1.9,-73.95565,40.772594,-73.973045,40.748428000000004,40.773347,-73.955169,76.0,40.747288,-73.973576,126.0
2526,2010002407,2010-01-01 00:12:37,2010-01-01 00:20:37,2,8.0,2.4,-73.98561099999999,40.778576,-74.003838,40.748512,40.779053,-73.984961,76.0,40.748940,-74.005023,79.0
2527,2010002408,2010-01-01 00:12:38,2010-01-01 00:15:08,2,2.5,0.5,-73.980492,40.721790000000006,-73.98779300000001,40.723824,40.721003,-73.979581,84.0,40.724528,-73.987905,70.0
2528,2010002409,2010-01-01 00:12:38,2010-01-01 00:31:08,1,18.5,5.5,-73.995621,40.730698,-73.94799,40.778679,40.732085,-73.994222,150.0,40.777234,-73.947869,176.0
2529,2010002410,2010-01-01 00:12:38,2010-01-01 00:31:07,2,18.48,4.0,-73.989326,40.762867,-74.010139,40.711369,40.763483,-73.988547,89.0,40.712493,-74.009423,165.0
2530,2010002411,2010-01-01 00:12:38,2010-01-01 00:20:44,1,8.099999999999998,1.5,-73.97940799999999,40.747131,-73.963921,40.756287,40.746753,-73.977943,79.0,40.756701,-73.964736,73.0
2531,2010002412,2010-01-01 00:12:38,2010-01-01 00:15:38,1,3.0,0.5,-73.955025,40.788738,-73.953148,40.782779999999995,40.789395,-73.953688,86.0,40.783583,-73.952986,87.0
2532,2010002413,2010-01-01 00:12:39,2010-01-01 00:21:50,1,9.18,3.1,-73.971825,40.74791,-73.974579,40.742062,40.749216,-73.972495,178.0,40.741415,-73.975661,119.0
2533,2010002414,2010-01-01 00:12:39,2010-01-01 00:28:30,1,15.85,2.7,-73.99121099999999,40.760338,-73.991699,40.729946000000005,40.759994,-73.991944,91.0,40.730886,-73.992280,161.0
2534,2010002415,2010-01-01 00:12:39,2010-01-01 00:21:37,2,8.97,2.0,-73.990501,40.717659000000005,-73.976074,40.743965,40.717336,-73.990506,56.0,40.744219,-73.977470,97.0
2535,2010002416,2010-01-01 00:12:39,2010-01-01 00:20:48,1,8.15,2.5,-73.940575,40.793064,-73.96416500000001,40.760818,40.792746,-73.941524,93.0,40.760252,-73.964744,67.0
2536,2010002417,2010-01-01 00:12:39,2010-01-01 00:23:48,2,11.15,2.0,-73.998276,40.72887,-73.98088100000001,40.728065,40.729039,-73.996918,103.0,40.727417,-73.981909,154.0
2537,2010000132,2010-01-01 00:12:39,2010-01-01 00:17:48,1,5.15,1.2,-73.95423100000001,40.784492,-73.963631,40.771065,40.785419,-73.954632,129.0,40.772197,-73.963911,133.0
2538,2010002418,2010-01-01 00:12:39,2010-01-01 00:12:39,1,0.0,2.67,-73.965828,40.800041,-73.94291700000001,40.833439,40.799466,-73.966472,69.0,40.832758,-73.941453,130.0
2539,2010002419,2010-01-01 00:12:39,2010-01-01 00:21:32,2,8.88,0.9,-73.968491,40.770737,-73.97659300000001,40.759125,40.769643,-73.967334,161.0,40.758588,-73.976053,69.0
2540,2010002420,2010-01-01 00:12:39,2010-01-01 00:13:49,1,1.17,0.5,-73.971512,40.797573,-73.975914,40.79155,40.796467,-73.972351,88.0,40.792856,-73.976190,149.0
2541,2010002421,2010-01-01 00:12:39,2010-01-01 00:12:39,1,0.0,1.55,-73.96000699999999,40.776394,-73.97674599999999,40.788483,40.776826,-73.959745,63.0,40.788196,-73.976687,25.0
2542,2010002422,2010-01-01 00:12:39,2010-01-01 00:23:08,1,10.48,2.5,-73.95210300000001,40.819061,-73.933052,40.850163,40.818697,-73.951188,69.0,40.851403,-73.932895,135.0
2543,2010002423,2010-01-01 00:12:40,2010-01-01 00:22:17,1,9.62,1.9,-73.96421099999999,40.766357,-73.96431700000001,40.75626,40.767097,-73.963108,157.0,40.755925,-73.962993,93.0
2544,2010002424,2010-01-01 00:12:40,2010-01-01 00:24:11,1,11.52,3.5,-73.992447,40.715393,-73.952057,40.692963,40.715875,-73.992516,101.0,40.693990,-73.952170,83.0
2545,2010002425,2010-01-01 00:12:40,2010-01-01 00:12:40,5,0.0,0.87,-73.93734,40.819168,-73.944328,40.812153,40.819675,-73.937875,62.0,40.812804,-73.945501,102.0
2546,2010002426,2010-01-01 00:12:41,2010-01-01 00:25:37,1,12.93,2.7,-73.987946,40.732227,-73.994591,40.756046000000005,40.731295,-73.987347,92.0,40.756442,-73.995621,70.0
2547,2010002427,2010-01-01 00:12:41,2010-01-01 00:12:41,2,0.0,2.15,-73.968491,40.761669,-73.979187,40.736366,40.761711,-73.967942,37.0,40.736564,-73.979047,37.0
2548,2010002428,2010-01-01 00:12:41,2010-01-01 00:16:12,2,3.52,0.6,-73.99470500000001,40.74395,-73.995728,40.738712,40.742929,-73.996156,166.0,40.739998,-73.995807,161.0
2549,2010002429,2010-01-01 00:12:42,2010-01-01 00:29:03,1,16.35,1.5,-73.985291,40.763897,-73.994675,40.750515,40.765058,-73.984373,114.0,40.750390,-73.993500,97.0
2550,2010002430,2010-01-01 00:12:42,2010-01-01 00:33:29,1,20.78,2.8,-73.979385,40.760360999999996,-73.98541999999999,40.744392,40.761093,-73.979520,95.0,40.743847,-73.984026,141.0
2551,2010000235,2010-01-01 00:12:42,2010-01-01 00:20:20,3,7.63,1.7,-73.98291,40.769119,-73.977951,40.788757000000004,40.769569,-73.984003,78.0,40.788211,-73.977440,114.0
2552,2010002431,2010-01-01 00:12:43,2010-01-01 00:36:21,1,23.63,9.9,-74.003624,40.72253,-73.943398,40.837551,40.721794,-74.004738,146.0,40.838194,-73.943414,135.0
2553,2010002432,2010-01-01 00:12:43,2010-01-01 00:16:12,1,3.48,1.0,-73.973427,40.782806,-73.979568,40.790539,40.782454,-73.972115,85.0,40.789406,-73.979629,152.0
2554,2010002433,2010-01-01 00:12:44,2010-01-01 00:17:13,2,4.48,0.5,-73.984032,40.725319,-73.991066,40.727692,40.725727,-73.985454,130.0,40.729017,-73.989683,140.0
2555,2010002434,2010-01-01 00:12:45,2010-01-01 00:19:22,1,6.62,1.5,-73.990562,40.744499,-73.983299,40.730438,40.744265,-73.990714,117.0,40.731415,-73.984409,129.0
2556,2010000240,2010-01-01 00:12:45,2010-01-01 00:16:34,2,3.82,0.8,-73.969162,40.800812,-73.97734799999999,40.792164,40.799916,-73.969410,72.0,40.792154,-73.977624,21.0
2557,2010002435,2010-01-01 00:12:45,2010-01-01 00:17:05,1,4.33,0.5,-73.983772,40.725857,-73.988106,40.718868,40.724860,-73.984763,106.0,40.718619,-73.987958,42.0
2558,2010002436,2010-01-01 00:12:46,2010-01-01 00:29:12,2,16.43,3.3,-73.994896,40.744026,-73.960365,40.770396999999996,40.744683,-73.995145,111.0,40.770440,-73.961669,142.0
2559,2010002437,2010-01-01 00:12:46,2010-01-01 00:12:46,1,0.0,1.8,-73.970444,40.793853999999996,-73.954071,40.809708,40.794550,-73.971635,111.0,40.809701,-73.954594,93.0
2560,2010002438,2010-01-01 00:12:46,2010-01-01 00:18:22,4,5.6,0.5,-74.002678,40.749958,-73.99479699999999,40.750069,40.748820,-74.003532,107.0,40.749069,-73.993719,151.0
2561,2010002439,2010-01-01 00:12:46,2010-01-01 00:24:46,1,12.0,2.2,-73.97065699999999,40.764637,-73.966812,40.78862,40.765952,-73.970458,140.0,40.787721,-73.968130,110.0
2562,2010002440,2010-01-01 00:12:46,2010-01-01 00:12:46,5,0.0,1.08,-73.962036,40.805439,-73.972031,40.794632,40.804000,-73.963455,146.0,40.794211,-73.973343,121.0
2563,2010002441,2010-01-01 00:12:46,2010-01-01 00:38:53,4,26.12,3.4,-73.972786,40.763313000000004,-74.00739300000001,40.740101,40.762859,-73.972920,173.0,40.739556,-74.006794,120.0
2564,2010002442,2010-01-01 00:12:47,2010-01-01 00:51:51,1,39.07,9.2,-73.93124399999999,40.765018,-73.94751,40.720207,40.764043,-73.931126,161.0,40.720426,-73.947937,29.0
2565,2010002233,2010-01-01 00:12:47,2010-01-01 00:12:47,1,0.0,0.24,-73.986,40.735283,-73.98781600000001,40.737567999999996,40.735378,-73.985348,48.0,40.738228,-73.987302,100.0
2566,2010000489,2010-01-01 00:12:47,2010-01-01 00:17:08,3,4.35,0.5,-73.984055,40.725258000000004,-73.990883,40.727585,40.725327,-73.983468,50.0,40.728052,-73.989973,134.0
2567,2010002443,2010-01-01 00:12:49,2010-01-01 00:29:08,1,16.32,4.1,-73.98273499999999,40.781940000000006,-74.008202,40.73761,40.782909,-73.983514,103.0,40.737536,-74.007550,45.0
2568,2010002444,2010-01-01 00:12:49,2010-01-01 00:12:49,1,0.0,1.15,-73.989822,40.729652,-73.993759,40.721084999999995,40.728805,-73.990929,127.0,40.722268,-73.993142,145.0
2569,2010002445,2010-01-01 00:12:49,2010-01-01 00:12:49,1,0.0,1.16,-74.00604200000001,40.740158,-73.98754100000001,40.732841,40.739410,-74.004851,154.0,40.732421,-73.988511,117.0
2570,2010002446,2010-01-01 00:12:49,2010-01-01 00:30:50,4,18.02,3.8,-73.991867,40.729568,-73.957726,40.777111,40.729573,-73.991723,0.0,40.775710,-73.958685,152.0
2571,2010002447,2010-01-01 00:12:50,2010-01-01 00:12:50,1,0.0,0.65,-73.978622,40.782604,-73.97698199999999,40.790092,40.782318,-73.978479,40.0,40.789290,-73.976467,116.0
2572,2010002448,2010-01-01 00:12:50,2010-01-01 00:25:12,1,12.36,1.9,-73.979469,40.749416,-73.989723,40.743279,40.748291,-73.979325,152.0,40.742689,-73.988571,94.0
2573,2010002449,2010-01-01 00:12:50,2010-01-01 00:12:50,1,0.0,1.3,-73.991028,40.724026,-74.008957,40.725967,40.724848,-73.990844,64.0,40.725948,-74.009135,0.0
2574,2010002450,2010-01-01 00:12:51,2010-01-01 00:30:41,1,17.829999999999995,4.1,-73.99900799999999,40.749763,-74.007813,40.706699,40.751232,-73.997663,168.0,40.707147,-74.006388,121.0
2575,2010002451,2010-01-01 00:12:51,2010-01-01 00:12:51,1,0.0,0.64,-73.971519,40.755878,-73.976807,40.761722999999996,40.755128,-73.970868,128.0,40.761918,-73.976624,2.0
2576,2010002452,2010-01-01 00:12:51,2010-01-01 00:28:01,2,15.17,2.9,-73.99769599999999,40.744904,-73.986847,40.715996000000004,40.744629,-73.998304,154.0,40.715429,-73.985840,93.0
2577,2010002453,2010-01-01 00:12:51,2010-01-01 00:26:36,4,13.75,1.6,-73.96929899999999,40.768501,-73.956932,40.781075,40.767995,-73.969204,102.0,40.780714,-73.957051,36.0
2578,2010002454,2010-01-01 00:12:51,2010-01-01 00:12:51,2,0.0,0.67,-73.977165,40.752258000000005,-73.97704300000001,40.745327,40.752829,-73.978455,103.0,40.744057,-73.976322,161.0
2579,2010002455,2010-01-01 00:12:52,2010-01-01 00:28:09,2,15.28,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2580,2010002456,2010-01-01 00:12:52,2010-01-01 00:57:43,1,44.85,13.1,-73.991417,40.74995,-73.90889,40.682671,40.750510,-73.992445,135.0,40.682218,-73.908073,151.0
2581,2010002457,2010-01-01 00:12:52,2010-01-01 00:16:41,2,3.82,0.8,-73.948074,40.770740999999994,-73.956818,40.777401,40.772133,-73.948008,177.0,40.777164,-73.957733,106.0
2582,2010002458,2010-01-01 00:12:52,2010-01-01 00:12:52,3,0.0,2.31,-73.974174,40.747002,-73.95314,40.771515,40.748226,-73.974432,154.0,40.772835,-73.951947,179.0
2583,2010002459,2010-01-01 00:12:52,2010-01-01 00:22:25,2,9.55,2.5,-73.980476,40.746811,-73.95694,40.774929,40.745963,-73.981299,162.0,40.774369,-73.957072,64.0
2584,2010002460,2010-01-01 00:12:53,2010-01-01 00:21:47,1,8.9,2.1,-73.964355,40.771439,-73.973122,40.782688,40.771847,-73.965685,110.0,40.782625,-73.972044,58.0
2585,2010002461,2010-01-01 00:12:54,2010-01-01 00:12:54,3,0.0,1.05,-73.970062,40.797207,-73.979965,40.784088,40.796906,-73.970855,87.0,40.784478,-73.979948,27.0
2586,2010002462,2010-01-01 00:12:55,2010-01-01 00:29:53,1,16.96,2.8,-73.985573,40.758109999999995,-73.991608,40.749984999999995,40.757863,-73.986238,42.0,40.750689,-73.991534,108.0
2587,2010002463,2010-01-01 00:12:55,2010-01-01 00:26:07,2,13.2,3.2,-73.982597,40.767502,-74.005196,40.740612,40.767281,-73.983768,136.0,40.741287,-74.006638,125.0
2588,2010002464,2010-01-01 00:12:56,2010-01-01 00:19:29,1,6.55,2.2,-73.982025,40.775158000000005,-73.960747,40.800121000000004,40.776214,-73.983292,161.0,40.799121,-73.959498,153.0
2589,2010002465,2010-01-01 00:12:56,2010-01-01 00:15:24,2,2.47,0.9,-74.008461,40.719448,-74.002197,40.729884999999996,40.719765,-74.008908,59.0,40.729874,-74.002778,49.0
2590,2010002466,2010-01-01 00:12:56,2010-01-01 00:33:43,2,20.78,4.5,-73.977448,40.732738,-73.97573100000001,40.779556,40.733048,-73.977124,138.0,40.778959,-73.974257,103.0
2591,2010002467,2010-01-01 00:12:56,2010-01-01 00:17:45,2,4.82,0.9,-73.978149,40.729424,-73.988091,40.723145,40.728008,-73.977408,175.0,40.723247,-73.987272,144.0
2592,2010002468,2010-01-01 00:12:56,2010-01-01 00:24:57,1,12.02,2.9,-73.989998,40.772369,-73.98919699999999,40.740276,40.771815,-73.989921,44.0,40.739979,-73.988540,89.0
2593,2010000349,2010-01-01 00:12:56,2010-01-01 00:12:56,1,0.0,1.14,-73.951752,40.819519,-73.947311,40.810188000000004,40.820181,-73.952872,73.0,40.810551,-73.947560,38.0
2594,2010002469,2010-01-01 00:12:57,2010-01-01 00:26:14,4,13.28,3.0,-73.98848000000001,40.739426,-73.96141800000001,40.768993,40.740814,-73.989135,163.0,40.769762,-73.960640,87.0
2595,2010002470,2010-01-01 00:12:57,2010-01-01 00:20:06,1,7.15,1.2,-73.948128,40.774574,-73.96126600000001,40.764103000000006,40.775853,-73.948114,108.0,40.763951,-73.962387,123.0
2596,2010002471,2010-01-01 00:12:58,2010-01-01 00:24:57,1,11.98,3.4,-73.998199,40.72467,-73.978592,40.685497,40.724243,-73.998831,52.0,40.685329,-73.977867,106.0
2597,2010002472,2010-01-01 00:12:58,2010-01-01 00:36:36,1,23.63,2.8,-73.96701,40.772453000000006,-73.986816,40.737938,40.772598,-73.966807,26.0,40.737926,-73.986850,0.0
2598,2010002473,2010-01-01 00:12:58,2010-01-01 00:28:55,2,15.95,3.5,-74.009811,40.705463,-73.99477399999999,40.750275,40.706769,-74.010168,139.0,40.749587,-73.993771,81.0
2599,2010002474,2010-01-01 00:12:58,2010-01-01 00:12:58,3,0.0,1.9,-74.001221,40.741505,-73.978699,40.752697,40.742629,-74.000380,108.0,40.751925,-73.979663,132.0
2600,2010000712,2010-01-01 00:12:58,2010-01-01 00:17:52,3,4.9,1.1,-73.949455,40.781203999999995,-73.956436,40.768009,40.780545,-73.948155,105.0,40.767483,-73.957397,172.0
2601,2010002475,2010-01-01 00:12:59,2010-01-01 00:23:42,1,10.72,1.8,-73.979889,40.785763,-73.95587900000001,40.772343,40.784691,-73.980963,122.0,40.773584,-73.954618,159.0
2602,2010000043,2010-01-01 00:12:59,2010-01-01 00:27:59,2,15.0,2.7,-73.99449200000001,40.74527,-74.00173199999999,40.717071999999995,40.746108,-73.994208,74.0,40.716561,-74.001703,59.0
2603,2010002476,2010-01-01 00:12:59,2010-01-01 00:22:25,1,9.43,1.8,-73.987175,40.752159000000006,-73.990135,40.731899,40.751175,-73.987053,117.0,40.733103,-73.989899,103.0
2604,2010002477,2010-01-01 00:12:59,2010-01-01 00:19:24,1,6.42,1.3,-73.991272,40.734905,-73.976601,40.725456,40.735688,-73.991345,89.0,40.724323,-73.975815,170.0
2605,2010002478,2010-01-01 00:12:59,2010-01-01 00:12:59,2,0.0,1.54,-73.972923,40.760689,-73.9543,40.767143,40.760093,-73.972560,160.0,40.765850,-73.954405,150.0
2606,2010002479,2010-01-01 00:12:59,2010-01-01 00:12:59,5,0.0,0.17,-73.995018,40.752827,-73.991989,40.751305,40.752896,-73.996405,177.0,40.751457,-73.991687,37.0
2607,2010002480,2010-01-01 00:12:59,2010-01-01 00:22:53,2,9.9,1.5,-73.990013,40.734134999999995,-73.99585,40.749271,40.733937,-73.991145,142.0,40.749700,-73.995161,63.0
2608,2010002481,2010-01-01 00:13:00,2010-01-01 00:30:00,1,17.0,2.23,-73.99335500000001,40.724503000000006,-73.984627,40.728947,40.723948,-73.993627,56.0,40.729765,-73.983616,122.0
2609,2010002482,2010-01-01 00:13:00,2010-01-01 00:40:00,5,27.0,2.49,-73.952393,40.789734,-73.961662,40.764107,40.790269,-73.951719,62.0,40.763077,-73.962347,95.0
2610,2010002483,2010-01-01 00:13:00,2010-01-01 00:34:00,5,21.0,3.16,-73.978729,40.755478000000004,-74.004913,40.719028,40.754289,-73.978289,120.0,40.719072,-74.005717,75.0
2611,2010002484,2010-01-01 00:13:00,2010-01-01 00:24:00,3,11.0,2.05,-73.98304,40.722609999999996,-73.985504,40.744061,40.722696,-73.982680,17.0,40.745043,-73.986694,154.0
2612,2010002485,2010-01-01 00:13:00,2010-01-01 00:27:00,1,14.0,3.32,-73.96122,40.777496,-73.983299,40.738937,40.778260,-73.960936,76.0,40.738622,-73.984726,136.0
2613,2010002486,2010-01-01 00:13:00,2010-01-01 00:28:00,1,15.0,1.86,-74.055138,40.688782,-74.05438199999999,40.695847,40.689062,-74.053961,0.0,40.697017,-74.054286,22.0
2614,2010002487,2010-01-01 00:13:00,2010-01-01 00:29:00,1,16.0,5.08,-73.978813,40.777321,-73.918846,40.765728,40.776546,-73.979079,88.0,40.765010,-73.919558,69.0
2615,2010000271,2010-01-01 00:13:00,2010-01-01 00:29:00,5,16.0,2.66,-73.972824,40.755367,-73.996521,40.763397,40.754166,-73.973357,117.0,40.762709,-73.997813,158.0
2616,2010002488,2010-01-01 00:13:00,2010-01-01 00:29:00,1,16.0,1.94,-73.994324,40.749142,-73.989151,40.729328,40.749162,-73.994753,23.0,40.728513,-73.989516,176.0
2617,2010002489,2010-01-01 00:13:00,2010-01-01 00:45:00,2,32.0,6.85,-73.993675,40.721424,-73.916389,40.755501,40.720493,-73.993190,150.0,40.755262,-73.917711,128.0
2618,2010002490,2010-01-01 00:13:00,2010-01-01 00:38:00,1,25.0,12.45,-73.95908399999999,40.774464,-74.003235,40.65633,40.773290,-73.959681,101.0,40.656542,-74.004068,49.0
2619,2010002491,2010-01-01 00:13:00,2010-01-01 00:33:00,1,20.0,6.41,-73.97623399999999,40.739929,-73.954971,40.811771,40.740879,-73.976197,98.0,40.810869,-73.954227,93.0
2620,2010002492,2010-01-01 00:13:00,2010-01-01 00:29:00,1,16.0,3.51,-74.001999,40.740685,-74.012978,40.703041,40.741695,-74.003483,164.0,40.704282,-74.011524,161.0
2621,2010002493,2010-01-01 00:13:00,2010-01-01 00:31:00,1,18.0,2.42,-73.998428,40.677170000000004,-73.97654,40.66507,40.676209,-73.997428,126.0,40.664027,-73.976124,120.0
2622,2010002494,2010-01-01 00:13:00,2010-01-01 00:26:00,1,13.0,2.09,-74.005119,40.740952,-73.9813,40.747585,40.740263,-74.006530,129.0,40.747585,-73.981359,2.0
2623,2010002495,2010-01-01 00:13:00,2010-01-01 00:29:00,1,16.0,1.15,-73.985458,40.75333,-73.97285500000001,40.764114,40.753447,-73.985150,32.0,40.763555,-73.973948,109.0
2624,2010002496,2010-01-01 00:13:00,2010-01-01 00:33:00,5,20.0,5.89,-73.973381,40.763923999999996,-73.921181,40.829258,40.764367,-73.973239,33.0,40.827827,-73.922248,166.0
